"","Name","JapaneseName","Station","FirstCategory","SecondCategory","DinnerPrice","LunchPrice","TotalRating","DinnerRating","LunchRating","ReviewNum","Lat","Long"
"568","Toriseetakoyakushiten  ","鳥せゑ 蛸薬師店","Karasuma","Yakitori (Grilled chicken)","Izakaya (Tavern)","￥3000～￥3999"," ～￥999",3.04,3,3.06,13,35.0060560797894,135.761451338878
"569","Fujiishi  ","藤石 本店","Gion Shijo","Kappo (Traditional Japanese)","Japanese food (other)","￥4000～￥4999",NA,3.5,3.5,NA,9,35.0042929037766,135.775563859125
"570","yakinikuyaruki  ","焼肉やる気 高野店","Ichijoji","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥2000～￥2999",NA,3.03,3.04,NA,9,35.0424933999691,135.783447001167
"571","Unkai  ","雲海","Nijojo Mae","Kaiseki (Traditional Japanese)","Sushi","￥8000～￥9999","￥3000～￥3999",3.18,3.04,3.35,28,35.0126132859341,135.752975629768
"572","Izakayamaruya  ","居酒屋 まるや","Kawaramachi","Izakaya (Tavern)","Japanese food (other)","￥2000～￥2999",NA,3.03,3.04,NA,12,35.0062175886411,135.769308178932
"573","kyoutoarashiyamagoseiyuunoyadoranzan  ","京都・嵐山 ご清遊の宿 らんざん","Arashiyama","Other",NA,"￥6000～￥7999","￥3000～￥3999",3.21,3.21,3.06,17,35.0139667695544,135.674451255559
"574","Shimogamosaryou  ","下鴨茶寮 本店","Demachiyanagi","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥15000～￥19999","￥8000～￥9999",3.61,3.16,3.65,72,35.0341194079277,135.773971784747
"575","Kifunekiraku  ","貴船喜らく","Kurama","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥10000～￥14999","￥3000～￥3999",3.52,3.51,3.08,23,35.121465435077,135.763333646673
"576","Nikuyasuzu  ","肉や すず","Shichijo","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999","￥1000～￥1999",3.06,3.05,3.05,5,34.9891627269843,135.768209610961
"577","KITAYAMA MONOLITH  ","北山モノリス","Shugakuin","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥6000～￥7999","￥3000～￥3999",3.06,3.06,3.05,22,35.0532023785241,135.790545640787
"578","Watanabe  ","ローストビーフの店 ワタナベ ","Nijojo Mae","Beef dishes","French","￥5000～￥5999","￥5000～￥5999",3.54,3.54,3.04,15,35.0106682253045,135.753496787151
"579","clover  ","イタリア食堂ワインバル クローバー","Sanjo","Dining bar","Italian","￥3000～￥3999",NA,3.06,3.06,NA,4,35.0075169001933,135.769656423521
"580","hamba-guandosute-kipondo  ","ハンバーグ＆ステーキ 听 梅小路店","Tambaguchi","Hamburger Steak","Steak","￥1000～￥1999","￥1000～￥1999",3.06,3.06,3.05,28,34.9893381057758,135.7432611193
"581","Gempinfugukyoutoekimaenoseki  ","玄品ふぐ 京都駅前の関","Kyoto","Fugu (Blowfish)","Hot Pot (other)","￥4000～￥4999","￥3000～￥3999",3.07,3.03,3.07,6,34.9882018600231,135.760400581518
"582","guramuromanthikkumairu-mu  ","g ロマンティックマイルーム","Kyoto Shiyakusho Mae","Dining bar","Italian","￥2000～￥2999",NA,3.03,3.03,NA,6,35.0074640381739,135.764509908928
"583","Giombengara  ","祗園べんがら","Gion Shijo","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥8000～￥9999","￥4000～￥4999",3.05,3.05,NA,2,35.0047375449195,135.773644831362
"584","gochisouizakayaippaiippai  ","御馳走居酒屋 いっぱいいっぱい 深草店","Fujinomori","Izakaya (Tavern)","Seafood","￥2000～￥2999",NA,3,3,NA,4,34.9591012183019,135.768103226105
"585","uotanafumibun  ","魚棚ふみ文","Sanjo","Kappo (Traditional Japanese)","Kyoto Cuisine","￥5000～￥5999",NA,3.35,3.35,NA,9,35.0083107259379,135.770902394605
"586","Kyouhorumonkura  ","京ホルモン 蔵 四条寺町店","Kawaramachi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999"," ～￥999",3.04,3.04,3.03,16,35.0035175580113,135.766923779049
"587","itariambarutoreotto  ","イタリアンバルTreotto","Omiya","Italian","Pizza","￥3000～￥3999",NA,3.09,3.09,NA,25,35.0043310382601,135.748510548589
"588","Buraitonkicchin  ","ブライトンキッチン","Keihan Yamashina","Buffet style","Western Cuisine","￥2000～￥2999","￥2000～￥2999",3.16,3.14,3.07,23,34.9914324974048,135.816673259334
"589","Aritsune  ","有恒","Kyoto Shiyakusho Mae","Kappo (Traditional Japanese)","Kyoto Cuisine","￥8000～￥9999",NA,3.69,3.69,NA,26,35.0136786894351,135.766697218916
"590","Akayashirosakae  ","あかやしろ榮","Kawaramachi","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥4000～￥4999",NA,3.21,3.21,NA,14,35.0027941861968,135.764822728478
"591","Kihara  ","きはら","Marutamachi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999"," ～￥999",3.15,3.15,3.05,15,35.0145004059064,135.758677569336
"592","Kamon  ","花門-kamon-","Kawaramachi","Italian","Bar","￥3000～￥3999","￥1000～￥1999",3.31,3.31,3.06,20,35.000848950131,135.766670311855
"593","Mew’z cafe  ","ミューズ カフェ","Kyoto Shiyakusho Mae","Dining bar","Thailand cooking","￥2000～￥2999"," ～￥999",3.06,3.02,3.06,19,35.0140803189745,135.767031061588
"594","kyougokushinobinosato  ","京極忍びの里","Kawaramachi","Creative cuisine","Sushi","￥3000～￥3999",NA,3,3,3.04,43,35.0046718932308,135.767739213735
"595","Takaraya  ","宝や 八条口店","Kujo","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥2000～￥2999",NA,3.07,3.07,NA,4,34.9818253292414,135.760938885954
"596","datten  ","ダッテン","Gion Shijo","Italian","Bar","￥4000～￥4999",NA,3.03,3.03,NA,7,35.0029146749286,135.773106071146
"597","Tatsumi  ","多津美","Saiin","Kappo (Traditional Japanese)","Sushi","￥5000～￥5999",NA,3.05,3.05,NA,3,35.0029129537785,135.731653525997
"598","chuugokuryourikoukaryuuhou  ","中国料理 皇家龍鳳","Kyoto","Chinese","Dim sum","￥6000～￥7999","￥3000～￥3999",3.31,3.26,3.17,16,34.986018067405,135.752539668245
"599","Kaburaya  ","蕪屋","Gion Shijo","Kyoto Cuisine","Creative cuisine","￥4000～￥4999",NA,3.51,3.51,NA,23,35.0033787289252,135.774285226606
"600","Kaiseitei  ","開晴亭 北山店","Kitayama","French","Italian","￥4000～￥4999","￥2000～￥2999",3.39,3.08,3.37,36,35.0511669200994,135.767739572989
"601","Kushikatsutakoyakiseichan  ","串かつ たこ焼き せいちゃん 京都駅前店","Kyoto","Izakaya (Tavern)","Takoyaki","￥2000～￥2999",NA,3.05,3.04,3.02,3,34.9882171369867,135.76044752136
"602","Gyuuzen  ","牛禅 四条烏丸店","Shijo","Shabu Shabu (Japanese Steamboat)","Sukiyaki","￥4000～￥4999",NA,3.05,3.05,NA,10,35.0026266942601,135.759854407176
"603","Kyouzakanafukuya  ","京肴 ふくや","Nijojo Mae","Izakaya (Tavern)","Seafood","￥4000～￥4999",NA,3.04,3.04,NA,1,35.0087214433883,135.750880427406
"604","Toto  ","魚源","Nishi Maizuru","Seafood","Sushi","￥4000～￥4999","￥1000～￥1999",3.22,3.12,3.21,13,35.443161202914,135.328169142247
"605","Ganko  ","がんこ 高瀬川二条苑","Kyoto Shiyakusho Mae","Kaiseki (Traditional Japanese)","Shabu Shabu (Japanese Steamboat)","￥5000～￥5999","￥3000～￥3999",3.52,3.51,3.32,79,35.0127699701935,135.77084497184
"606","PASTA MORE  ","パスタモーレ 京都駅店","Kyoto","Italian","French","￥2000～￥2999","￥1000～￥1999",3,3.06,3,77,34.9846169425753,135.759077245365
"607","Kyoumachibaru  ","京町バル","Momoyamagoryomae","Dining bar","Izakaya (Tavern)","￥4000～￥4999",NA,3.04,3.04,NA,3,34.9332422663806,135.765175215425
"608","wagyuuyakinikutoku  ","和牛焼肉 徳","Sanjo","Yakiniku (BBQ Beef)","Korean cuisine","￥6000～￥7999","￥1000～￥1999",3.53,3.53,3.2,29,35.0063420782855,135.772658172762
"609","Dembei  ","伝兵衛","Kurama","Soba","Kamameshi (Clay pot rice)","￥1000～￥1999",NA,3.24,3.1,3.16,21,35.1208407650961,135.762499300282
"610","Tsukinokurabito  ","月の蔵人","Fushimi Momoyama","Kappo (Traditional Japanese)","Dining bar","￥3000～￥3999","￥1000～￥1999",3.5,3.35,3.46,110,34.9305938797046,135.761806728228
"611","Kinnotori  ","金の鶏 京都駅本店","Kujo","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999",NA,3,3,NA,4,34.9816634074628,135.761244979099
"612","Zekuu  ","是空","Imadegawa","Ramen","Boneless deep-fried chicken"," ～￥999"," ～￥999",3.34,3.14,3.3,39,35.0295781322478,135.75264459839
"613","Rojimon  ","露地もん","Karasuma Oike","Izakaya (Tavern)","Kyoto Cuisine","￥5000～￥5999",NA,3.57,3.57,3,39,35.0103674756545,135.756446000514
"614","Aiemuo  ","ＩＭＯ","Shichijo","Pizza","Dining bar","￥2000～￥2999",NA,3.06,3.06,NA,2,34.9891015314119,135.762999490922
"615","Al Vere  ","アルヴェーレ","Momoyamagoryomae","Italian","Pasta","￥3000～￥3999"," ～￥999",3,3,3.01,6,34.9332295379167,135.764975879634
"616","Nijoukiduki  ","二條 葵月","Kyoto Shiyakusho Mae","Sushi","Creative cuisine","￥6000～￥7999","￥1000～￥1999",3.57,3.54,3.55,27,35.0135911599358,135.764472407717
"617","Hirarinteitemboukaku  ","平林亭  展望閣","Kyoto","Izakaya (Tavern)","Kyoto Cuisine","￥3000～￥3999",NA,3,3,NA,1,34.9894197784287,135.760006669268
"618","Kyoutogiommiyagawachououmie  ","京都祇園 宮川町 近江栄","Kiyomizu Gojo","Wine bar","Bar","￥4000～￥4999",NA,3.26,3.26,3.05,14,34.9993616809574,135.770777816982
"619","kibunebeniya  ","貴船べにや","Kurama","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥6000～￥7999","￥6000～￥7999",3.54,3.34,3.51,30,35.1167956173022,135.761073216075
"620","Koikoi  ","コイコイ","Gion Shijo","Yakitori (Grilled chicken)","Kushi-age (Fried Skewer)","￥2000～￥2999",NA,3,3,NA,14,35.0059291159742,135.770727342295
"621","Suiba  ","すいば 蛸薬師室町店","Karasuma","Stand Bar","Dining bar","￥1000～￥1999",NA,3.53,3.53,3.12,29,35.0062037641349,135.757006701205
"622","Bussarakan  ","佛沙羅館","Kiyomizu Gojo","Thailand cooking","Creative cuisine","￥4000～￥4999","￥1000～￥1999",3.14,3.07,3.24,56,34.9997574426168,135.769097938274
"623","Saikouchou  ","彩香鳥","Ogura","Yakitori (Grilled chicken)","Izakaya (Tavern)","￥3000～￥3999",NA,3.05,3.06,NA,1,34.896595325331,135.779503768287
"624","Noukoutoripaitanramemmisora  ","濃厚鶏白湯ラーメン 美空","Kawaramachi","Ramen","Tsukemen"," ～￥999"," ～￥999",3.09,3.06,3.09,20,35.0012841378747,135.768565480319
"625","Yakinikutoraji  ","焼肉トラジ 京都店","Kyoto","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999","￥1000～￥1999",3.13,3.05,3.25,39,34.9882521084398,135.759027359917
"626","Ganko  ","がんこ 京都駅ビル店","Kyoto","Kaiseki (Traditional Japanese)","Japanese food (other)","￥3000～￥3999","￥1000～￥1999",3.18,3.1,3.18,50,34.9859973602796,135.759638246329
"627","Sajjoupakuchi  ","三条パクチー","Kyoto Shiyakusho Mae","Thailand cooking","Izakaya (Tavern)","￥2000～￥2999"," ～￥999",3.52,3.5,3.49,99,35.0090097415401,135.76653439185
"628","Gionhatanaka  ","祇園畑中","Gion Shijo","Ryokan","Kyoto Cuisine","￥10000～￥14999","￥5000～￥5999",3.65,3.65,3.54,22,35.0023273381457,135.778853676405
"629","YURURI  ","ユルリ","Jingu Marutamachi","Izakaya (Tavern)",NA,"￥4000～￥4999","￥2000～￥2999",3.17,3.17,3.06,10,35.0157998876016,135.768767504871
"630","Yakinikushoukakuoukiyamachitei  ","焼肉匠覚王木屋町亭","Sanjo","Yakiniku (BBQ Beef)","Gyutan (Beef tongue)","￥3000～￥3999",NA,3.06,3.06,NA,15,35.0070330674757,135.769909480337
"631","Houshouan  ","烹祥庵","Gion Shijo","Kyoto Cuisine","Tofu","￥4000～￥4999",NA,3.03,3.03,NA,6,35.0050605229677,135.771185298533
"632","Kankokuanjupontochourinanha  ","韓国酒肴　先斗町　李南河","Gion Shijo","Korean cuisine","Asian & ethnic cuisine (and others)","￥4000～￥4999",NA,3.56,3.56,NA,52,35.005508525544,135.770895579745
"633","oumigyuujukuseisute-kiichigo-kyu-roku  ","近江牛熟成ステーキ1596","Sanjo","Steak","Yakiniku (BBQ Beef)","￥3000～￥3999",NA,3.06,3.06,3.04,4,35.0063734635797,135.772644561336
"634","Yukinoshita  ","雪ノ下 京都本店","Nijojo Mae","Pancake","Shaved ice (snow cone)","￥1000～￥1999","￥1000～￥1999",3.58,3.13,3.58,131,35.0084717971417,135.753701315737
"635","Yakinikuhorumonfukukawa  ","焼肉・ホルモン福川","Omiya","Yakiniku (BBQ Beef)",NA,"￥3000～￥3999",NA,3.04,3.04,NA,1,35.0039224866354,135.749414381225
"636","Purachinabifu  ","プラチナビーフ","Gion Shijo","Teppanyaki","Steak","￥5000～￥5999",NA,3.53,3.52,3.27,20,35.0033429568534,135.772785522492
"637","Gionroiro  ","祇園 呂色","Gion Shijo","French",NA,"￥20000～￥29999","￥10000～￥14999",3.83,3.8,3.58,31,35.0039998663877,135.774809490824
"638","Gyuurakutei  ","牛楽亭","Shijo","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999",NA,3.16,3.16,NA,32,35.0038542911101,135.756886263826
"639","Ristorante t.v.b  ","リストランテ ティ ヴォリオ ベーネ","Gion Shijo","Italian","Wine bar","￥15000～￥19999","￥5000～￥5999",3.67,3.64,3.62,121,35.0024586542841,135.775492838365
"640","YEBISU  ","担担麺 胡","Keihan Yamashina","Dandan noodles","Ramen"," ～￥999",NA,3.07,3.06,3.07,17,34.9898807038199,135.815807569343
"641","Takayasuzekuu  ","高安 是空","Karasuma","Ramen",NA," ～￥999"," ～￥999",3.09,3.06,3.09,26,35.0062515568525,135.758154659223
"642","Koshitsuyakinikugokkoya  ","個室焼肉 ごっこや","Kyoto Shiyakusho Mae","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥3000～￥3999",NA,3.02,3.02,NA,7,35.0147310969732,135.767848185985
"643","Ebisu  ","恵比朱","Kyoto","Ramen","Chinese"," ～￥999"," ～￥999",3.51,3.48,3.17,125,34.9879265422866,135.760671004052
"644","izakayakyounoshunsaiirodori  ","居酒屋 京の旬菜いろどり","Kyoto","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.05,3.05,NA,23,34.9875927316899,135.758865181522
"645","matono  ","まとの","Gion Shijo","Kappo (Traditional Japanese)","Kaiseki (Traditional Japanese)","￥10000～￥14999","￥4000～￥4999",3.72,3.63,3.72,69,35.0015654801733,135.779138965567
"646","Shiunsen  ","紫雲仙","Kyoto Shiyakusho Mae","Soba","Kappo (Traditional Japanese)","￥3000～￥3999","￥1000～￥1999",3.53,3.28,3.52,40,35.0101610034653,135.766315468137
"647","BEER PUB Takumiya  ","タクミヤ","Karasuma Oike","Dining bar","Italian","￥3000～￥3999",NA,3.54,3.54,3.05,20,35.0121406935032,135.760692788396
"648","Kidoriya  ","季鶏屋","Kyoto","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥2000～￥2999"," ～￥999",3,3.06,3,12,34.988058244401,135.759262904836
"649","Kumamotosougouinshokutemmao  ","隈本総合飲食店 MAO","Karasuma","Bar","Cafe","￥3000～￥3999"," ～￥999",3.25,3.06,3.46,35,35.0053475358147,135.76095613485
"650","shijoupakuchi-  ","四条パクチー","Shijo","Thailand cooking","Izakaya (Tavern)","￥2000～￥2999"," ～￥999",3.34,3.21,3.3,52,35.0038231679774,135.756007449356
"651","SOUDEN  ","手鞠鮨と日本茶 宗田","Karasuma Oike","Sushi",NA,"￥5000～￥5999","￥2000～￥2999",3.08,3.03,3.14,6,35.0088970819979,135.756710768444
"652","Kyoutotsuyushabuchiriri  ","京都つゆしゃぶCHIRIRI 本店","Marutamachi","Shabu Shabu (Japanese Steamboat)","Sukiyaki","￥6000～￥7999","￥2000～￥2999",3.51,3.36,3.51,25,35.0180798378606,135.757863280496
"653","waintoonikudaisen  ","わいんとお肉 だいせん","Gojo","Italian","Yakiniku (BBQ Beef)","￥4000～￥4999",NA,3.04,3.04,NA,2,34.9909665639959,135.760382677935
"654","Gokyou  ","牛京 西陣本店","Kuramaguchi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999",NA,3.09,3.04,3.16,9,35.0381862378458,135.751490980704
"655","Daburin  ","ダブリン","Kyoto Shiyakusho Mae","Pub","Beer","￥2000～￥2999",NA,3.06,3.06,3,23,35.0113039996657,135.769916505334
"656","Enyahanare  ","円屋 ハナレ","Karasuma","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999"," ～￥999",3.05,3.05,NA,3,35.0044547903775,135.757340920641
"657","koubegyuuyakinikutaishitei  ","神戸牛 焼肉 大志亭 木屋町店","Kawaramachi","Yakiniku (BBQ Beef)","Chiritori nabe (tripe)","￥4000～￥4999",NA,3.06,3.06,NA,9,35.0047213758628,135.77022844917
"658","nihonryourisakuragawa  ","日本料理 櫻川","Kyoto Shiyakusho Mae","Kaiseki (Traditional Japanese)","Kappo (Traditional Japanese)","￥20000～￥29999","￥8000～￥9999",3.89,3.71,3.97,61,35.0121764197554,135.770683901434
"659","Sushikawano  ","鮨 かわの","Kitaoji","Sushi","Seafood","￥20000～￥29999","￥8000～￥9999",3.59,3.58,3.59,16,35.0442106378469,135.766850980753
"660","Mameyagenzou  ","豆屋源蔵","Kyoto Shiyakusho Mae","Kyoto Cuisine","Tofu","￥6000～￥7999","￥3000～￥3999",3.38,3.37,3.08,21,35.0122103048116,135.770671956423
"661","chuukasobatakayasu  ","中華そば 高安","Ichijoji","Ramen","Boneless deep-fried chicken"," ～￥999"," ～￥999",3.59,3.58,3.59,713,35.0450520454606,135.785180350519
"662","Kyouhorumontaisha  ","京・ホルモン大社","Kawaramachi","Horumon (BBQ Offel)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.04,3.04,NA,6,35.005134390468,135.770413137038
"663","cafe Cento Cento  ","カフェ チェントチェント 京都駅店","Kyoto","Cafe","Pasta","￥2000～￥2999","￥1000～￥1999",3,3.08,3,84,34.9859890277939,135.75963574692
"664","yakinikubunya  ","焼肉 文屋","Tambaguchi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999",NA,3.52,3.52,NA,41,34.9889281157548,135.741321854788
"665","Teuchisobaminagawa  ","手打ち蕎麦みながわ 京・御池","Karasuma Oike","Soba","Izakaya (Tavern)","￥1000～￥1999","￥1000～￥1999",3.17,3.03,3.17,9,35.0110987840461,135.756315699884
"666","Kerara  ","ケララ","Kyoto Shiyakusho Mae","India cuisine","Indian curry","￥2000～￥2999","￥1000～￥1999",3.22,3.08,3.38,56,35.0098627450874,135.768780277167
"667","Maribu  ","marib","Shijo","Dining bar","Bar"," ～￥999"," ～￥999",3.07,3.03,3.07,32,35.0026700483595,135.761181517186
"668","takoyakimihashiya  ","たこ焼き みはし屋","Mototanaka","Takoyaki",NA," ～￥999"," ～￥999",3.3,3.16,3.23,9,35.0353744013964,135.781282786454
"669","Taverunamezzanotte  ","Taverna　Mezzanotte","Kawaramachi","Italian","Bar","￥4000～￥4999",NA,3.5,3.5,NA,4,35.0013402949916,135.769628241186
"670","Shunsaitempuraarima  ","旬菜 天ぷら 有馬","Shijo","Fried Foods (other)","Kappo (Traditional Japanese)","￥4000～￥4999","￥1000～￥1999",3.25,3.08,3.41,22,35.0002149211369,135.75805652094
"671","Kitanoguriru  ","北野グリル イオンモールKYOTO店","Kyoto","Hamburger Steak","Croquette","￥1000～￥1999","￥1000～￥1999",3.09,3.04,3.09,17,34.983286733945,135.754890432103
"672","Torishinoguraten  ","とり心 小倉店","Ogura","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999","￥3000～￥3999",3.03,3.04,NA,1,34.897215844954,135.781246372772
"673","hakataaburimotsunabewarajiya  ","博多炙りもつ鍋わらじや 京都駅前店","Kyoto","Izakaya (Tavern)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.06,3.06,NA,3,34.9879474466093,135.760619186187
"674","Ryuumon  ","龍門 本店","Sanjo Keihan","Sichuan Cuisine","Chinese","￥1000～￥1999",NA,3.27,3.27,3.07,62,35.0095870811508,135.776790180193
"675","Kaiuntei  ","海雲亭 洛西店","Katsura","Yakiniku (BBQ Beef)","Korean cuisine","￥3000～￥3999"," ～￥999",3.19,3.09,3.31,11,34.9772466378647,135.689055880132
"676","Kemuri  ","燻","Shijo","Izakaya (Tavern)","Kyoto Cuisine","￥3000～￥3999",NA,3.5,3.5,NA,36,35.002440267338,135.756818058457
"677","Ajirokkon  ","味ろっこん 烏丸店","Karasuma","Kappo (Traditional Japanese)","Izakaya (Tavern)","￥4000～￥4999",NA,3.45,3.39,3.15,37,35.0045161992946,135.758863569136
"678","Rinya  ","凜屋 百万遍店","Demachiyanagi","Pasta","Cafe","￥1000～￥1999"," ～￥999",3,3,NA,4,35.0291694800303,135.779594323478
"679","Wasabi  ","わさび","Gion Shijo","Sushi","Izakaya (Tavern)","￥5000～￥5999",NA,3.18,3.18,NA,40,35.0045367367521,135.773855934187
"680","Kappousaraku  ","割烹 佐樂","Marutamachi","Kappo (Traditional Japanese)","Kyoto Cuisine","￥8000～￥9999",NA,3.41,3.41,NA,10,35.0149717205475,135.763935923246
"681","kaisembarukamebarueito  ","海鮮バル Kame Bar 8","Nijo","Bar","Wine bar","￥3000～￥3999",NA,3.29,3.29,NA,8,35.0109069093714,135.743232350844
"682","Roko  ","露瑚","Kyoto Shiyakusho Mae","Kappo (Traditional Japanese)","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥1000～￥1999",3.26,3.18,3.18,21,35.0121633023603,135.771073951954
"683","kafeandopanke-kiguramu  ","カフェ&パンケーキ gram 京都錦店","Karasuma","Cafe","Pancake","￥1000～￥1999","￥1000～￥1999",3.03,3.02,3.03,13,35.0051575778876,135.762201595716
"684","Kyouryouritakeshimaichigo  ","京料理 竹島 ICHIGO","Kyoto Shiyakusho Mae","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥6000～￥7999","￥2000～￥2999",3.07,3.05,3.08,10,35.0118147926034,135.770731691893
"685","Kiyomizujunsei  ","清水 順正 おかべ家","Kiyomizu Gojo","Tofu","Yuba","￥2000～￥2999","￥2000～￥2999",3.31,3.17,3.31,82,34.9956936434902,135.781157679374
"686","Kokekokko  ","こけこっこ","Kyoto","Izakaya (Tavern)","Steak","￥4000～￥4999","￥1000～￥1999",3.05,3,3.08,70,34.9858528926153,135.757424270184
"687","Gionuemori  ","祇園うえもり","Gion Shijo","Kyoto Cuisine","Kappo (Traditional Japanese)","￥6000～￥7999","￥3000～￥3999",3.49,3.49,NA,14,35.0028360566996,135.775474786297
"688","Daniel's  ","ダニエルズ","Karasuma","Italian","Pasta","￥3000～￥3999","￥1000～￥1999",3.26,3.07,3.5,108,35.0049276065708,135.762435475769
"689","Kyounojidoriyaaki  ","京のじどり屋 晃","Kawaramachi","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999"," ～￥999",3.06,3.05,3.05,8,35.0053183648418,135.76652818631
"690","Rozurumu  ","ローズルーム","Nijojo Mae","French","Western Cuisine","￥8000～￥9999","￥2000～￥2999",3.17,3.12,3.1,23,35.0126699444786,135.752857581408
"691","ottimo  ","オッティモ","Marutamachi","Italian","Pasta","￥4000～￥4999","￥1000～￥1999",3.48,3.08,3.53,22,35.0134174671782,135.758734558909
"692","Kunseimaketto  ","燻製マーケット","Higashino","Cafe","Western Food (Other)","￥2000～￥2999"," ～￥999",3.33,3.06,3.33,12,34.9787377721628,135.818278154979
"693","Miyakohanten  ","都飯店","Kuzuha","Chinese","Ramen","￥1000～￥1999"," ～￥999",3.2,3.11,3.28,62,34.85302186762,135.696394898894
"694","Shichirinya  ","しちりん屋 北山店","Kitaoji","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999",NA,3,3,NA,8,35.0501739829009,135.752532548314
"695","Kushiagetoshiko  ","串揚げ toshico","Kitayama","Kushi-age (Fried Skewer)","Creative cuisine","￥6000～￥7999",NA,3.44,3.44,NA,9,35.0443679763449,135.770673531249
"696","Ishiyakinamapasutakuranosuke  ","石焼生パスタ 蔵之助","Katsura","Pasta","Italian","￥1000～￥1999","￥1000～￥1999",3.08,3.06,3.09,35,34.9742813567525,135.69405478801
"697","Buruvaru  ","ブールヴァール","Kyoto","Buffet style","Teppanyaki","￥4000～￥4999","￥2000～￥2999",3.08,3.09,3.06,39,34.9873821194823,135.757851331821
"698","ORENO PAN okumura  ","オレノ パン オクムラ 祇園店","Gion Shijo","Bread","Cafe","￥1000～￥1999"," ～￥999",3.56,3.32,3.56,68,35.004104819643,135.772776043758
"699","Osuteriakochinerra  ","オステリア・コチネッラ","Shijo","Italian","Wine bar","￥6000～￥7999","￥1000～￥1999",3.53,3.52,3.16,19,35.0011874626133,135.763096704169
"700","Sumibiyakinikugyuugyuutei  ","牛々亭","Sai","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999","￥1000～￥1999",3.03,3.03,3,21,34.996404672419,135.733098582388
"701","Bapontochoukisshou  ","BAR 先斗町 吉祥","Sanjo","Bar","Pub","￥2000～￥2999",NA,3.04,3.04,NA,8,35.0073902736092,135.771175747616
"702","karubidontosundoufusemmontenkandon  ","カルビ丼とスン豆腐専門店 韓丼 新堀川本店","Fushimi","Korean cuisine","Ramen"," ～￥999"," ～￥999",3.33,3.29,3.2,78,34.9460223376917,135.752099879579
"703","Momoya  ","桃屋","Karasuma","Izakaya (Tavern)","Kushi-age (Fried Skewer)","￥3000～￥3999",NA,3.09,3.09,3.02,25,35.0049276318732,135.762436568306
"704","motsunabekamehachi  ","もつ鍋 亀八 本店","Sanjo","Motsu Nabe (Offel Hot Pot)","Izakaya (Tavern)","￥4000～￥4999",NA,3.51,3.51,NA,55,35.007292778167,135.770839668905
"705","nikubarushouzudainingu  ","肉バル SHOW'S dining","Karasuma","Bar","Yakiniku (BBQ Beef)","￥3000～￥3999"," ～￥999",3,3,NA,4,35.005163406658,135.761976058623
"706","yakinikushokudoukandon  ","焼肉食堂 韓丼 京都八幡店","Matsuiyamate","Yakiniku (BBQ Beef)","Korean cuisine","￥1000～￥1999"," ～￥999",3.07,3.06,3.07,10,34.8563873059014,135.710289145583
"707","Kyoutohanagushi  ","京都 はな串","Kyoto","Kushi-age (Fried Skewer)","Yakitori (Grilled chicken)","￥2000～￥2999",NA,3.07,3.07,NA,7,34.9869346378788,135.753112880184
"708","Harise  ","はり清","Kiyomizu Gojo","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥10000～￥14999","￥5000～￥5999",3.6,3.59,3.58,31,34.9947085696117,135.770896076954
"709","Hayashi  ","はやし 四条店","Shijo","Horumon (BBQ Offel)","Yakiniku (BBQ Beef)","￥4000～￥4999",NA,3.51,3.51,NA,38,35.0024230082148,135.75784462645
"710","Iori  ","草庵","Kyoto Shiyakusho Mae","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.26,3.26,NA,13,35.0132223345902,135.765851754587
